2022-08-04 22:26:24,904 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:24,905 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,905 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 1
2022-08-04 22:26:24,906 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 2
2022-08-04 22:26:24,906 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:24,907 DEBUG   SenderThread:11056 [sender.py:send():302] send: stats
2022-08-04 22:26:24,907 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,908 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 2
2022-08-04 22:26:24,909 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,909 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 2
2022-08-04 22:26:24,909 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 3
2022-08-04 22:26:24,910 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,911 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 3
2022-08-04 22:26:24,911 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,911 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 3
2022-08-04 22:26:24,912 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 4
2022-08-04 22:26:24,912 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,912 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 4
2022-08-04 22:26:24,913 DEBUG   SenderThread:11056 [sender.py:send():302] send: summary
2022-08-04 22:26:24,914 INFO    SenderThread:11056 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-04 22:26:24,914 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,915 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 4
2022-08-04 22:26:24,915 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 5
2022-08-04 22:26:24,916 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,916 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 5
2022-08-04 22:26:24,916 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,916 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 5
2022-08-04 22:26:24,916 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 6
2022-08-04 22:26:24,917 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,917 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 6
2022-08-04 22:26:24,917 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,917 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 6
2022-08-04 22:26:25,018 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:25,780 INFO    Thread-56 :11056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\wandb-summary.json
2022-08-04 22:26:26,797 INFO    Thread-56 :11056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log
2022-08-04 22:26:28,260 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 7
2022-08-04 22:26:28,261 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:28,262 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:28,263 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 7
2022-08-04 22:26:28,264 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:28,264 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 7
2022-08-04 22:26:28,265 INFO    SenderThread:11056 [dir_watcher.py:finish():362] shutting down directory watcher
