city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,unix_time,temperature_max,temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction_dominant
Albuquerque,2023-04-07,5.0,5.2,9.3,2.9,3.8,7.6,6.1,4.9,5.685714285714285,7.371428571428572,7.257142857142858,2.201081985015998,6.119309790344258,2.6294506906714847,2.8558788412752896,6.652876342166093,2.816354469426101,2.9876819419482072,7.221345147400249,3.1582963792914174,2023,7,4,4,0,0.9951053111006976,-0.09882013873287143,-0.433883739117558,-0.9009688679024191,1680818400000,20.2,2.9,0.0,0.0,0.0,0.0,21.2,46.1,114
Albuquerque,2023-04-08,5.1,5.0,5.2,9.3,2.9,3.8,7.6,6.1,5.7,7.185714285714286,7.092857142857143,2.1954498400100286,5.839482342758193,2.3365722977223324,2.92360608281493,6.4324928298772805,2.68593641247954,2.9805453852694197,7.068148930338162,3.1008842975635456,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146,1680904800000,22.3,2.4,0.0,0.0,0.0,0.0,12.5,32.4,174
Albuquerque,2023-04-09,13.2,5.1,5.0,5.2,9.3,2.9,3.8,7.6,5.557142857142857,6.885714285714286,7.132142857142858,2.1976177578286604,5.654611757068644,2.0528754331300165,2.905394754817082,6.254827119226976,2.5442699457444524,2.945310594377872,6.9324145213493225,3.0348443544579724,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334,1680991200000,24.1,4.4,0.0,0.0,0.0,0.0,14.1,25.2,20
Albuquerque,2023-04-10,6.0,13.2,5.1,5.0,5.2,9.3,2.9,3.8,6.357142857142857,6.978571428571429,7.464285714285714,3.62254843209269,7.540958817801483,3.9515555766477,3.092715652931908,7.180850169996714,3.4077606209661466,3.088235056985749,7.364661795739026,3.3452677622351383,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0,1681077600000,26.2,7.5,0.0,0.0,0.0,0.0,12.2,25.6,330
Albuquerque,2023-04-11,7.7,6.0,13.2,5.1,5.0,5.2,9.3,2.9,6.671428571428572,6.578571428571429,7.353571428571429,3.4552926965812447,7.155719113351113,3.497217080922942,2.79702550012537,7.023403480663819,3.1996845172151676,3.0829858234026313,7.270547189136334,3.2470050489738536,2023,11,4,1,0,0.9859481499638304,-0.16705162550211924,0.7818314824680297,0.6234898018587336,1681164000000,28.1,5.4,0.0,0.0,0.0,0.0,12.7,18.0,191
Albuquerque,2023-04-12,5.0,7.7,6.0,13.2,5.1,5.0,5.2,9.3,7.3571428571428585,6.4142857142857155,7.342857142857143,3.0325221311955093,7.291789335013335,3.039358213769086,2.643964721880641,7.113616349908644,2.9882913859797235,3.0811768520568252,7.300164624368311,3.1349985889034517,2023,12,4,2,0,0.9829265519799822,-0.18399835165768005,0.9749279121818236,-0.22252093395631434,1681250400000,28.5,9.0,0.0,0.0,0.0,0.0,16.1,27.7,181
Albuquerque,2023-04-13,9.4,5.0,7.7,6.0,13.2,5.1,5.0,5.2,6.742857142857143,6.178571428571429,7.310714285714286,3.0087966270350033,6.718842001260001,2.842043987889156,2.6097976848874476,6.831800836587491,2.8801343553192886,3.1014141679675515,7.141532581308428,3.0826459240576733,2023,13,4,3,0,0.9796136916454901,-0.20089055513063506,0.43388373911755823,-0.900968867902419,1681336800000,28.2,12.1,0.0,0.0,0.0,0.0,33.1,46.4,206
Albuquerque,2023-04-17,5.0,5.0,6.3,9.1,3.6,9.4,5.0,7.7,6.585714285714286,6.628571428571429,7.046428571428571,2.217677893224177,6.428543838544341,2.347082677000262,2.789659083507839,6.663232233097312,2.5676016588251,2.777886505808587,6.896021373690972,2.7307466542452516,2023,17,4,0,0,0.9634705485641488,-0.2678143051621742,0.0,1.0,1681682400000,25.6,5.2,0.0,0.0,0.0,0.0,11.8,33.1,187
Amsterdam,2023-02-20,9.0,5.0,11.0,11.0,32.0,49.0,40.0,25.0,24.714285714285715,20.357142857142858,16.535714285714285,16.53999481775706,17.604877630139132,14.826997880638174,12.388624700830238,18.70828148462325,13.509293730322959,10.598679662203748,17.01167282038586,11.884361273682089,2023,20,2,0,0,0.7694148268839378,0.6387494220515272,0.0,1.0,1676847600000,9.2,6.1,0.0,0.0,0.0,0.0,30.8,58.3,240
Amsterdam,2023-02-21,18.0,9.0,5.0,11.0,11.0,32.0,49.0,40.0,22.428571428571427,20.285714285714285,16.428571428571427,17.567556677553362,15.453658222604348,13.45648568171039,12.455635557564145,17.41384395334015,13.034436228824172,10.661208921195405,16.45914366035925,11.652103965348795,2023,21,2,1,0,0.7802958510707755,0.6254105729852464,0.7818314824680297,0.6234898018587336,1676934000000,9.7,7.1,0.1,0.1,0.0,1.0,20.6,36.7,238
Amsterdam,2023-02-22,29.0,18.0,9.0,5.0,11.0,11.0,32.0,49.0,19.285714285714285,20.214285714285715,16.464285714285715,15.77671581492056,16.09024366695326,11.714354389995494,12.466438461408575,17.4919980928948,12.136161416041713,10.6648684000047,16.56540961481723,11.250158558377237,2023,22,2,2,0,0.7909456567567772,0.6118864012687244,0.9749279121818236,-0.22252093395631434,1677020400000,10.1,4.3,0.1,0.1,0.0,1.0,13.3,25.9,191
Amsterdam,2023-02-23,19.0,29.0,18.0,9.0,5.0,11.0,11.0,32.0,16.428571428571427,20.857142857142858,16.25,10.39001352031767,19.317682750214946,11.805797080560998,12.684679692491176,19.026398347175494,12.00537023070982,10.333781352294903,17.42296757241604,11.319587111778683,2023,23,2,3,0,0.8013610881746764,0.5981809144059165,0.43388373911755823,-0.900968867902419,1677106800000,8.2,4.0,1.9,1.9,0.0,10.0,18.8,32.0,338
Amsterdam,2023-02-24,6.0,19.0,29.0,18.0,9.0,5.0,11.0,11.0,14.571428571428571,20.785714285714285,16.357142857142858,8.03859736639738,19.23826206266121,10.225199767739367,12.692690636913623,19.022878567552095,11.17639532742252,10.346637620643282,17.531728429490798,10.92986253730606,2023,24,2,4,0,0.811539059007361,0.5842981736283684,-0.433883739117558,-0.9009688679024191,1677193200000,7.7,3.4,3.0,3.0,0.0,10.0,26.8,48.6,295
Amsterdam,2023-02-25,6.0,6.0,19.0,29.0,18.0,9.0,5.0,11.0,13.857142857142858,20.285714285714285,16.214285714285715,8.610624666239987,15.928696546995907,10.805198581068106,13.152528691814746,17.28649475854515,11.373746317937256,10.464603982374934,16.736436813663847,10.958010141359606,2023,25,2,5,1,0.8214765533024142,0.5702422926917872,-0.9749279121818235,-0.2225209339563146,1677279600000,6.3,2.5,0.3,0.3,0.0,3.0,24.6,45.7,359
Amsterdam,2023-02-26,3.0,6.0,6.0,19.0,29.0,18.0,9.0,5.0,13.142857142857142,19.642857142857142,16.071428571428573,9.08164029656504,13.44652241024693,10.446453792567432,13.64160571902757,15.781628790739129,11.312213561673552,10.579254932207455,15.995992895480132,10.930340642916745,2023,26,2,6,1,0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,1677366000000,5.3,0.9,0.0,0.0,0.0,0.0,25.7,46.8,37
Amsterdam,2023-02-27,4.0,3.0,6.0,6.0,19.0,29.0,18.0,9.0,12.857142857142858,18.785714285714285,15.821428571428571,9.406178314076017,10.834891807685196,10.281947677605357,14.31609407102889,14.077411618640578,11.455763269957993,10.808273824657846,15.099717523378054,11.067032483455385,2023,27,2,0,0,0.8406184056344781,0.5416278206559814,0.0,1.0,1677452400000,5.8,-0.2,0.0,0.0,0.0,0.0,20.7,37.4,47
Amsterdam,2023-02-28,7.0,4.0,3.0,6.0,6.0,19.0,29.0,18.0,12.142857142857142,17.285714285714285,15.607142857142858,9.923517041663912,9.126168855763897,9.460861772388384,14.709643992076268,12.733756736155167,11.241638503954736,10.985981928885547,14.334219763145084,11.056047284288605,2023,28,2,1,0,0.8498170915275278,0.5270777086423722,0.7818314824680297,0.6234898018587336,1677538800000,5.5,0.7,0.6,0.5,0.07,4.0,12.4,22.7,70
Amsterdam,2023-03-01,15.0,7.0,4.0,3.0,6.0,6.0,19.0,29.0,10.571428571428571,14.928571428571429,15.5,9.71008312455244,8.594626641822922,8.253472544655635,13.373131994437891,11.969255838001144,10.65906857012998,11.057090903997315,13.828411503617836,10.834569119339035,2023,1,3,2,0,0.8587639582758029,0.5123714121284237,0.9749279121818236,-0.22252093395631434,1677625200000,5.7,-1.5,0.0,0.0,0.0,0.0,16.6,31.3,54
Amsterdam,2023-03-02,17.0,15.0,7.0,4.0,3.0,6.0,6.0,19.0,8.571428571428571,12.5,15.678571428571429,6.023762469231203,10.19596998136719,7.750155385726021,9.120981728537048,12.373355059600991,9.98048347249028,11.005229637089824,13.909210710264881,10.458660084014078,2023,2,3,3,0,0.8674563547295968,0.4975132889071807,0.43388373911755823,-0.900968867902419,1677711600000,5.4,-0.7,0.0,0.0,0.0,0.0,17.5,32.8,48
Amsterdam,2023-03-03,6.0,17.0,15.0,7.0,4.0,3.0,6.0,6.0,8.285714285714286,11.428571428571429,16.035714285714285,5.468524655221558,11.896977486025392,7.428032999074241,7.3663923506513855,12.990241051654191,9.43358619979901,10.874646500366683,14.12236859231558,10.12304223915854,2023,3,3,4,0,0.8758917051442429,0.48250774176121847,-0.433883739117558,-0.9009688679024191,1677798000000,7.1,0.5,0.0,0.0,0.0,0.0,13.2,24.8,15
Amsterdam,2023-03-04,4.0,6.0,17.0,15.0,7.0,4.0,3.0,6.0,8.285714285714286,11.071428571428571,15.964285714285714,5.468524655221558,10.422733114519044,6.999188760900466,7.508603124358076,12.058208911433633,9.121823437047114,10.935779343113627,13.5622052411214,9.990076908742024,2023,4,3,5,1,0.8840675099433636,0.4673592171580022,-0.9749279121818235,-0.2225209339563146,1677884400000,7.3,4.5,0.4,0.4,0.0,3.0,21.7,41.4,333
Amsterdam,2023-03-05,2.0,4.0,6.0,17.0,15.0,7.0,4.0,3.0,8.0,10.571428571428571,15.678571428571429,5.656854249492751,8.817049835889282,6.765001718587056,7.743128822126294,10.983781056575815,8.955114420346678,11.145680350530037,12.902742810699234,9.950237932327306,2023,5,3,6,1,0.8919813464595485,0.45207220393230435,-0.7818314824680299,0.6234898018587334,1677970800000,5.5,2.4,1.6,1.6,0.0,13.0,13.1,24.8,300
Amsterdam,2023-03-06,5.0,2.0,4.0,6.0,17.0,15.0,7.0,4.0,7.857142857142857,10.357142857142858,15.357142857142858,5.814595756329758,7.112787376916962,6.67006169694724,7.947976451294294,9.785943582365705,8.91881344946299,11.412190641506834,12.15082951340963,10.004717898906314,2023,6,3,0,0,0.8996308696522433,0.43665123195606403,0.0,1.0,1678057200000,5.3,1.4,4.4,4.4,0.0,16.0,22.4,40.7,244
Amsterdam,2023-03-07,2.0,5.0,2.0,4.0,6.0,17.0,15.0,7.0,8.0,10.071428571428571,15.178571428571429,5.715476066494449,6.584590532687721,5.860355275296889,8.071452883363106,9.14781777138361,8.472876376294527,11.537550839111406,11.657668857312414,9.828337783614716,2023,7,3,1,0,0.9070138128026359,0.4211008707960896,0.7818314824680297,0.6234898018587336,1678143600000,4.8,0.5,4.8,4.7,0.07,18.0,19.8,38.5,280
Amsterdam,2023-03-08,7.0,2.0,5.0,2.0,4.0,6.0,17.0,15.0,7.285714285714286,8.928571428571429,14.571428571428571,6.156684327198057,5.43844289951579,5.509592848306916,7.994847241666433,8.194775401865794,8.281045295306232,11.773883752795404,10.991622729221902,9.80535870286662,2023,8,3,2,0,0.9141279881853337,0.40542572835999735,0.9749279121818236,-0.22252093395631434,1678230000000,3.4,-2.4,2.2,0.8,0.98,11.0,18.2,36.7,86
Amsterdam,2023-03-09,9.0,7.0,2.0,5.0,2.0,4.0,6.0,17.0,6.142857142857143,7.357142857142857,14.107142857142858,5.145501965425232,5.828832174636842,4.827020122916355,5.527652761791752,8.035472014950354,7.7207464670698,11.808155642713247,10.716338403068667,9.51710596719262,2023,9,3,3,0,0.9209712877166346,0.38963044953078796,0.43388373911755823,-0.900968867902419,1678316400000,4.0,0.5,9.2,7.3,1.33,14.0,19.6,40.0,72
Amsterdam,2023-03-10,4.0,9.0,7.0,2.0,5.0,2.0,4.0,6.0,5.0,6.642857142857143,13.714285714285714,2.581988897472503,6.621624130977632,4.435640793776573,4.448113564839955,8.164075746290306,7.195672888081416,11.787806452108976,10.597970237339792,9.193741756272892,2023,10,3,4,0,0.9275416835791966,0.37371971479046906,-0.433883739117558,-0.9009688679024191,1678402800000,1.7,0.9,23.0,17.6,3.78,21.0,33.7,63.4,17
Amsterdam,2023-03-11,5.0,4.0,9.0,7.0,2.0,5.0,2.0,4.0,4.714285714285714,6.5,13.392857142857142,2.5634797778475287,5.966218098233224,4.03232335951785,4.502136245076296,7.608865646784932,6.857975040256658,11.92985450755497,10.142937807178427,9.03295898756972,2023,11,3,5,1,0.9338372288229252,0.35769823883312546,-0.9749279121818235,-0.2225209339563146,1678489200000,5.7,-0.5,0.0,0.0,0.0,0.0,12.0,26.6,277
Amsterdam,2023-03-12,11.0,5.0,4.0,9.0,7.0,2.0,5.0,2.0,4.857142857142857,6.428571428571429,13.035714285714286,2.5448360411223154,5.724663573674918,3.5212134010815155,4.518581903383111,7.261016893880274,6.450418853327291,12.029230272647624,9.788252441166122,8.816369750441778,2023,12,3,6,1,0.9398560579418954,0.3415707691678556,-0.7818314824680299,0.6234898018587334,1678575600000,9.2,0.8,3.7,2.6,0.77,10.0,28.7,48.2,218
Amsterdam,2023-03-13,10.0,11.0,5.0,4.0,9.0,7.0,2.0,5.0,6.142857142857143,7.0,12.892857142857142,3.0783421635995762,7.043497680256189,3.9226062464073688,4.5573271518763825,7.759547974696238,6.14816359590587,12.028790418899153,9.871821238327078,8.512671165067047,2023,13,3,0,0,0.9455963874271426,0.3253420847119801,0.0,1.0,1678662000000,13.1,8.6,4.6,4.6,0.0,8.0,45.6,80.3,223
Amsterdam,2023-03-14,5.0,10.0,11.0,5.0,4.0,9.0,7.0,2.0,6.857142857142857,7.428571428571429,12.357142857142858,3.3380918415857717,7.782623260192142,3.667724499396101,4.535573676110609,8.058274911403407,5.777940059752008,11.80148856183547,9.88066115292521,8.213953910233588,2023,14,3,1,0,0.9510565162951535,0.30901699437494745,0.7818314824680297,0.6234898018587336,1678748400000,9.9,3.5,3.2,3.2,0.0,14.0,28.3,52.9,280
Amsterdam,2023-03-15,4.0,5.0,10.0,11.0,5.0,4.0,9.0,7.0,7.285714285714286,7.285714285714286,11.107142857142858,2.751622897751953,7.086967445144106,3.4326275355969367,4.581376538662798,7.650504923216286,5.486095791398923,10.552652065166692,9.544063832033816,8.02509627781116,2023,15,3,2,0,0.9562348265919056,0.29260033563334836,0.9749279121818236,-0.22252093395631434,1678834800000,7.8,1.4,1.6,1.5,0.07,5.0,16.9,29.9,235
Amsterdam,2023-03-16,6.0,4.0,5.0,10.0,11.0,5.0,4.0,9.0,6.857142857142857,6.5,9.5,3.023715784074536,6.31522558385808,3.3048068173825222,4.071476768559782,7.163770933454115,5.267129255955872,7.574323096513098,9.16171460223838,7.874472322224599,2023,16,3,3,0,0.9611297838723007,0.27609697309746883,0.43388373911755823,-0.900968867902419,1678921200000,11.9,4.6,1.2,1.2,0.0,5.0,25.6,44.3,172
Amsterdam,2023-03-17,12.0,6.0,4.0,5.0,10.0,11.0,5.0,4.0,6.428571428571429,5.714285714285714,8.571428571428571,2.8784916685164625,6.23641918789356,2.8658415244602597,2.7295694624882456,7.008601475660233,4.920586697083092,6.178988119416935,8.943665319325387,7.641765810547246,2023,17,3,4,0,0.9657399376548549,0.2595117970697999,-0.433883739117558,-0.9009688679024191,1679007600000,14.0,7.3,0.3,0.3,0.0,3.0,18.0,32.0,184
Amsterdam,2023-03-18,15.0,12.0,6.0,4.0,5.0,10.0,11.0,5.0,7.571428571428571,6.142857142857143,8.607142857142858,3.309438162647128,7.67731439092017,3.664206896977621,3.2071349029489244,7.674121278905535,4.907575767181247,6.196410464575769,9.154447021440877,7.415607796891167,2023,18,3,5,1,0.9700639218515071,0.2428497220959356,-0.9749279121818235,-0.2225209339563146,1679094000000,14.5,6.9,4.0,4.0,0.0,13.0,15.8,44.6,191
Amsterdam,2023-03-19,15.0,15.0,12.0,6.0,4.0,5.0,10.0,11.0,9.0,6.928571428571429,8.75,4.082482904639125,9.507985793190128,4.669000040555306,3.911802372589486,8.650905108384796,5.248981469701197,6.298882910955511,9.557588606169093,7.312596233817339,2023,19,3,6,1,0.9741004551724205,0.22611568550828828,-0.7818314824680299,0.6234898018587334,1679180400000,11.0,6.7,0.4,0.4,0.0,3.0,16.1,27.0,238
Amsterdam,2023-03-20,9.0,15.0,15.0,12.0,6.0,4.0,5.0,10.0,9.571428571428571,7.857142857142857,9.107142857142858,4.6496287614229574,10.880989344892596,4.790371245476248,4.185269826006736,9.49745109393349,5.375380266818766,6.361570302965937,9.932927322985018,7.194338423441328,2023,20,3,0,0,0.9778483415056568,0.20931464596304847,0.0,1.0,1679266800000,8.7,6.7,4.4,4.4,0.0,11.0,23.1,38.5,220
Amsterdam,2023-03-21,8.0,9.0,15.0,15.0,12.0,6.0,4.0,5.0,9.428571428571429,8.142857142857142,9.107142857142858,4.649628761422959,10.410742008669446,4.2408379422469835,4.111094611061371,9.431124281409025,5.007282629690636,6.361570302965937,9.86858750760674,6.945999411433339,2023,21,3,1,0,0.9813064702716093,0.19245158197082995,0.7818314824680297,0.6234898018587336,1679353200000,12.0,8.2,3.6,3.6,0.0,8.0,26.0,45.0,215
Amsterdam,2023-03-22,6.0,8.0,9.0,15.0,15.0,12.0,6.0,4.0,9.857142857142858,8.571428571428571,8.75,4.298393941484935,9.808056506502085,3.8418529631065734,3.715130926656118,9.240307710554488,4.688785077370983,6.119943112783414,9.739719403633861,6.719526226258832,2023,22,3,2,0,0.9844738167520922,0.1755314904214282,0.9749279121818236,-0.22252093395631434,1679439600000,10.8,8.7,6.1,6.1,0.0,13.0,28.3,51.5,207
Amsterdam,2023-03-23,8.0,6.0,8.0,9.0,15.0,15.0,12.0,6.0,10.142857142857142,8.5,7.928571428571429,3.891382420536566,8.856042379876564,3.7738619189272162,3.7570446650770015,8.808266682480555,4.512208725718204,4.674030471291598,9.481807720624628,6.555101640906202,2023,23,3,3,0,0.9873494423939864,0.15855938510313475,0.43388373911755823,-0.900968867902419,1679526000000,13.3,9.4,7.4,7.4,0.0,22.0,30.8,65.2,217
Amsterdam,2023-03-24,7.0,8.0,6.0,8.0,9.0,15.0,15.0,12.0,10.428571428571429,8.428571428571429,7.535714285714286,3.5989416433702828,8.642031784907422,3.2926930025441816,3.7563133668384285,8.70049779148315,4.210303573012542,4.140872540519322,9.379614084719481,6.336573451370049,2023,24,3,4,0,0.989932495087353,0.141540295217043,-0.433883739117558,-0.9009688679024191,1679612400000,12.2,8.7,9.1,9.1,0.0,14.0,35.1,59.0,227
Amsterdam,2023-03-25,8.0,7.0,8.0,6.0,8.0,9.0,15.0,15.0,9.714285714285714,8.642857142857142,7.571428571428571,3.728908942943746,8.231523838680566,2.953164254737015,3.5649391591989548,8.47376475261873,3.965218419757994,4.131438377706318,9.21550276853193,6.144925039831615,2023,25,3,5,1,0.9922222094179323,0.12447926388678915,-0.9749279121818235,-0.2225209339563146,1679698800000,10.6,7.3,4.9,4.9,0.0,15.0,40.4,77.8,245
Amsterdam,2023-03-26,6.0,8.0,7.0,8.0,6.0,8.0,9.0,15.0,8.714285714285714,8.857142857142858,7.642857142857143,2.927700218846296,8.173642879010425,2.5598066442244223,3.4161864220690026,8.410596118936231,3.695198880733241,4.120538311778877,9.131674991391797,5.93753635831906,2023,26,3,6,1,0.994217906893952,0.10738134666416307,-0.7818314824680299,0.6234898018587334,1679785200000,8.4,4.6,1.7,1.7,0.0,7.0,24.3,45.0,18
Amsterdam,2023-03-27,3.0,6.0,8.0,7.0,8.0,6.0,8.0,9.0,7.428571428571429,8.5,7.75,1.133893419029559,7.630232159257818,2.4388502984108684,3.4362322837217003,8.089183303078068,3.5435912367447737,4.033425159652779,8.915697405778571,5.785849358181747,2023,27,3,0,0,0.995918996147179,0.09025161003104115,0.0,1.0,1679868000000,6.9,3.8,0.2,0.2,0.0,2.0,25.2,51.5,322
Amsterdam,2023-03-28,6.0,3.0,6.0,8.0,7.0,8.0,6.0,8.0,6.571428571428571,8.0,7.714285714285714,1.812653934351139,6.472674119443363,3.025026485492462,3.70031183717084,7.410625529334325,3.755775761704394,4.0721014945617595,8.507718274345565,5.78771259677892,2023,28,3,1,0,0.9973249731081555,0.07309512989807777,0.7818314824680297,0.6234898018587336,1679954400000,7.0,1.8,2.6,2.6,0.0,5.0,20.6,39.2,199
Amsterdam,2023-03-29,11.0,6.0,3.0,6.0,8.0,7.0,8.0,6.0,6.285714285714286,8.071428571428571,7.678571428571429,1.704336206493989,6.354505589582523,2.6290610935315497,3.6472178166647446,7.2225421254230815,3.5316708411694604,4.082968885582702,8.334772186459665,5.621937522195335,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,13.0,5.4,1.1,1.1,0.0,4.0,19.7,33.8,201
Amsterdam,2023-03-30,11.0,11.0,6.0,3.0,6.0,8.0,7.0,8.0,7.0,8.571428571428571,7.535714285714286,2.4494897427840594,7.515879192186892,3.147178408039948,3.5238590235112075,7.7262031753666705,3.5475898267598063,3.882364140926617,8.518581001186584,5.468038439262718,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,12.8,9.5,5.0,5.0,0.0,11.0,35.1,66.6,235
Amsterdam,2023-03-31,5.0,11.0,11.0,6.0,3.0,6.0,8.0,7.0,7.428571428571429,8.928571428571429,7.321428571428571,2.8784916685164372,8.38690939414017,3.175527766140036,3.4964660337651883,8.162709418651115,3.498729055631936,3.4859885831881274,8.689713345932336,5.314830349002479,2023,31,3,4,0,0.9997685019798909,0.021516097436222258,-0.433883739117558,-0.9009688679024191,1680213600000,11.2,9.2,13.9,13.9,0.0,22.0,26.3,52.6,196
Amsterdam,2023-04-01,6.0,5.0,11.0,11.0,6.0,3.0,6.0,8.0,7.142857142857143,8.428571428571429,7.285714285714286,3.023715784074528,7.540182045605127,3.1736883361153927,3.523859023511207,7.741014829497633,3.4429263652319553,3.50509832753888,8.435250356557692,5.215922102187856,2023,1,4,5,1,0.9999907397361901,0.004303538296244289,-0.9749279121818235,-0.2225209339563146,1680300000000,10.3,6.7,5.6,5.6,0.0,24.0,22.1,41.4,344
Amsterdam,2023-04-02,3.0,6.0,5.0,11.0,11.0,6.0,3.0,6.0,6.857142857142857,7.785714285714286,7.357142857142857,3.023715784074535,7.155136534203845,2.8413259935410666,3.0173491021747125,7.508879518897948,3.263502818426631,3.455690805295014,8.267302056105436,5.071929727275298,2023,2,4,6,1,0.9999166586547379,-0.01291029607500882,-0.7818314824680299,0.6234898018587334,1680386400000,8.9,2.7,0.1,0.1,0.0,1.0,23.6,43.2,46
Amsterdam,2023-04-03,3.0,3.0,6.0,5.0,11.0,11.0,6.0,3.0,6.428571428571429,6.928571428571429,7.392857142857143,3.3594217189448963,6.116352400652884,3.1355388241240725,2.4640269015226903,6.907695583044888,3.4293360046597727,3.4030409681179843,7.904039845339543,5.079153647213766,2023,3,4,0,0,0.9995462806873573,-0.030120304846908114,0.0,1.0,1680472800000,8.6,1.6,0.0,0.0,0.0,0.0,20.2,40.0,77
Amsterdam,2023-04-04,7.0,3.0,3.0,6.0,5.0,11.0,11.0,6.0,6.428571428571429,6.5,7.321428571428571,3.3594217189448963,5.337264300489663,3.0819031012586704,2.5943726083136496,6.386669505305569,3.4774382224466143,3.4753477995797617,7.565830200833368,5.061624612713384,2023,4,4,1,0,0.9988797155850336,-0.04732138832243185,0.7818314824680297,0.6234898018587336,1680559200000,8.6,-0.4,0.0,0.0,0.0,0.0,10.0,22.7,55
Amsterdam,2023-04-05,18.0,7.0,3.0,3.0,6.0,5.0,11.0,11.0,6.571428571428571,6.428571428571429,7.5,3.359421718944893,5.752948225367247,2.779994781122183,2.563479777846416,6.46844690459816,3.2445409300423993,3.316624790355633,7.526807428362101,4.8861501233513485,2023,5,4,2,0,0.9979171608653922,-0.06450844944931623,0.9749279121818236,-0.22252093395631434,1680645600000,10.0,-0.9,0.0,0.0,0.0,0.0,9.1,19.1,94
Amsterdam,2023-04-06,16.0,18.0,7.0,3.0,3.0,6.0,5.0,11.0,7.571428571428571,7.285714285714286,7.892857142857143,5.349677337844952,8.814711169025435,6.213425091554137,4.008233284869159,8.005987317318406,5.066720179668494,3.861867574635707,8.24909657123368,5.43431419951842,2023,6,4,3,0,0.9966589017541702,-0.08167639533042242,0.43388373911755823,-0.900968867902419,1680732000000,7.9,3.2,4.4,4.4,0.0,13.0,23.8,35.6,173
Amsterdam,2023-04-07,8.0,16.0,18.0,7.0,3.0,3.0,6.0,5.0,8.285714285714286,7.857142857142857,8.142857142857142,6.156684327198045,10.611033376769075,6.344185974999579,4.638586370488585,9.071855675009283,5.49557037561512,4.15187851918824,8.78364163528653,5.61207937635784,2023,7,4,4,0,0.9951053111006976,-0.09882013873287143,-0.433883739117558,-0.9009688679024191,1680818400000,9.6,7.3,0.1,0.0,0.0,1.0,13.2,29.2,307
Amsterdam,2023-04-08,15.0,8.0,16.0,18.0,7.0,3.0,3.0,6.0,8.714285714285714,7.928571428571429,8.285714285714286,5.992058236096006,9.958275032576806,5.628307814941382,4.632066920505672,8.928941585008046,5.130051232304886,4.072101494561752,8.729597384577115,5.418876903988158,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146,1680904800000,12.0,4.0,0.0,0.0,0.0,0.0,13.5,29.9,45
Amsterdam,2023-04-09,25.0,15.0,8.0,16.0,18.0,7.0,3.0,3.0,10.0,8.428571428571429,8.642857142857142,6.271629240742571,11.218706274432604,5.4146828945801815,5.003295617187333,9.738416040340306,5.234040295677714,4.209462759020226,9.162038944261452,5.473315963798904,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334,1680991200000,14.9,8.0,0.0,0.0,0.0,0.0,11.4,26.6,122
Amsterdam,2023-04-10,10.0,25.0,15.0,8.0,16.0,18.0,7.0,3.0,13.142857142857142,9.785714285714286,9.142857142857142,7.559289460184774,14.664029705824454,7.970883298028292,6.612093482383561,11.773293901628264,7.261376096424606,5.2119114693193485,10.254312120519284,6.677875738655873,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0,1681077600000,14.3,8.0,9.0,8.1,0.0,8.0,23.9,54.7,183
Amsterdam,2023-04-11,5.0,10.0,25.0,15.0,8.0,16.0,18.0,7.0,14.142857142857142,10.285714285714286,9.142857142857142,6.36209010280378,13.49802227936834,7.239457302037054,6.317601436628213,11.536854714744496,6.7888557844619815,5.2119114693193485,10.236773353586921,6.443825024041264,2023,11,4,1,0,0.9859481499638304,-0.16705162550211924,0.7818314824680297,0.6234898018587336,1681164000000,12.2,7.7,0.6,0.5,0.0,4.0,25.3,52.6,251
